Types,Looptime,number,numberOfappearance,invokeperloop,percentage,
random,751,7,0,10000,0.0,
random,751,8,0,10000,0.0,
random,751,9,0,10000,0.0,
random,752,0,0,10000,0.0,
random,752,1,5049,10000,50.49,
random,752,2,989,10000,9.89,
random,752,3,970,10000,9.700000000000001,
random,752,4,1020,10000,10.2,
random,752,5,961,10000,9.610000000000001,
random,752,6,1011,10000,10.11,
random,752,7,0,10000,0.0,
random,752,8,0,10000,0.0,
random,752,9,0,10000,0.0,
random,753,0,0,10000,0.0,
random,753,1,4992,10000,49.919999999999995,
random,753,2,967,10000,9.67,
random,753,3,1014,10000,10.14,
random,753,4,1041,10000,10.41,
random,753,5,967,10000,9.67,
random,753,6,1019,10000,10.190000000000001,
random,753,7,0,10000,0.0,
random,753,8,0,10000,0.0,
random,753,9,0,10000,0.0,
random,754,0,0,10000,0.0,
random,754,1,5048,10000,50.480000000000004,
random,754,2,1026,10000,10.26,
random,754,3,956,10000,9.56,
random,754,4,948,10000,9.48,
random,754,5,1019,10000,10.190000000000001,
random,754,6,1003,10000,10.03,
random,754,7,0,10000,0.0,
random,754,8,0,10000,0.0,
random,754,9,0,10000,0.0,
random,755,0,0,10000,0.0,
random,755,1,4999,10000,49.99,
random,755,2,1034,10000,10.34,
random,755,3,991,10000,9.91,
random,755,4,1008,10000,10.08,
random,755,5,945,10000,9.45,
random,755,6,1023,10000,10.23,
random,755,7,0,10000,0.0,
random,755,8,0,10000,0.0,
random,755,9,0,10000,0.0,
random,756,0,0,10000,0.0,
random,756,1,5035,10000,50.349999999999994,
random,756,2,1010,10000,10.100000000000001,
random,756,3,945,10000,9.45,
random,756,4,971,10000,9.71,
random,756,5,1022,10000,10.22,
random,756,6,1017,10000,10.17,
random,756,7,0,10000,0.0,
random,756,8,0,10000,0.0,
random,756,9,0,10000,0.0,
random,757,0,0,10000,0.0,
random,757,1,5002,10000,50.019999999999996,
random,757,2,990,10000,9.9,
random,757,3,1055,10000,10.549999999999999,
random,757,4,972,10000,9.719999999999999,
random,757,5,992,10000,9.92,
random,757,6,989,10000,9.89,
random,757,7,0,10000,0.0,
random,757,8,0,10000,0.0,
random,757,9,0,10000,0.0,
random,758,0,0,10000,0.0,
random,758,1,5048,10000,50.480000000000004,
random,758,2,1023,10000,10.23,
random,758,3,993,10000,9.93,
random,758,4,931,10000,9.31,
random,758,5,1022,10000,10.22,
random,758,6,983,10000,9.83,
random,758,7,0,10000,0.0,
random,758,8,0,10000,0.0,
random,758,9,0,10000,0.0,
random,759,0,0,10000,0.0,
random,759,1,5006,10000,50.06,
random,759,2,1011,10000,10.11,
random,759,3,1026,10000,10.26,
random,759,4,989,10000,9.89,
random,759,5,1002,10000,10.02,
random,759,6,966,10000,9.66,
random,759,7,0,10000,0.0,
random,759,8,0,10000,0.0,
random,759,9,0,10000,0.0,
random,760,0,0,10000,0.0,
random,760,1,4923,10000,49.230000000000004,
random,760,2,1037,10000,10.37,
random,760,3,1053,10000,10.530000000000001,
random,760,4,942,10000,9.42,
random,760,5,1050,10000,10.5,
random,760,6,995,10000,9.950000000000001,
random,760,7,0,10000,0.0,
random,760,8,0,10000,0.0,
random,760,9,0,10000,0.0,
random,761,0,0,10000,0.0,
random,761,1,5015,10000,50.14999999999999,
random,761,2,1003,10000,10.03,
random,761,3,1003,10000,10.03,
random,761,4,963,10000,9.629999999999999,
random,761,5,1045,10000,10.45,
random,761,6,971,10000,9.71,
random,761,7,0,10000,0.0,
random,761,8,0,10000,0.0,
random,761,9,0,10000,0.0,
random,762,0,0,10000,0.0,
random,762,1,5071,10000,50.71,
random,762,2,1026,10000,10.26,
random,762,3,975,10000,9.75,
random,762,4,987,10000,9.87,
random,762,5,978,10000,9.78,
random,762,6,963,10000,9.629999999999999,
random,762,7,0,10000,0.0,
random,762,8,0,10000,0.0,
random,762,9,0,10000,0.0,
random,763,0,0,10000,0.0,
random,763,1,4991,10000,49.91,
random,763,2,973,10000,9.73,
random,763,3,988,10000,9.879999999999999,
random,763,4,1036,10000,10.36,
random,763,5,968,10000,9.68,
random,763,6,1044,10000,10.440000000000001,
random,763,7,0,10000,0.0,
random,763,8,0,10000,0.0,
random,763,9,0,10000,0.0,
random,764,0,0,10000,0.0,
random,764,1,4929,10000,49.29,
random,764,2,1005,10000,10.05,
random,764,3,1042,10000,10.42,
random,764,4,980,10000,9.8,
random,764,5,1047,10000,10.47,
random,764,6,997,10000,9.969999999999999,
random,764,7,0,10000,0.0,
random,764,8,0,10000,0.0,
random,764,9,0,10000,0.0,
random,765,0,0,10000,0.0,
random,765,1,4936,10000,49.36,
random,765,2,986,10000,9.86,
random,765,3,1040,10000,10.4,
random,765,4,1008,10000,10.08,
random,765,5,1006,10000,10.059999999999999,
random,765,6,1024,10000,10.24,
random,765,7,0,10000,0.0,
random,765,8,0,10000,0.0,
random,765,9,0,10000,0.0,
random,766,0,0,10000,0.0,
random,766,1,5092,10000,50.92,
random,766,2,1000,10000,10.0,
random,766,3,914,10000,9.139999999999999,
random,766,4,989,10000,9.89,
random,766,5,1001,10000,10.01,
random,766,6,1004,10000,10.040000000000001,
random,766,7,0,10000,0.0,
random,766,8,0,10000,0.0,
random,766,9,0,10000,0.0,
random,767,0,0,10000,0.0,
random,767,1,4971,10000,49.71,
random,767,2,995,10000,9.950000000000001,
random,767,3,1030,10000,10.299999999999999,
random,767,4,1015,10000,10.15,
random,767,5,996,10000,9.959999999999999,
random,767,6,993,10000,9.93,
random,767,7,0,10000,0.0,
random,767,8,0,10000,0.0,
random,767,9,0,10000,0.0,
random,768,0,0,10000,0.0,
random,768,1,5045,10000,50.449999999999996,
random,768,2,1017,10000,10.17,
random,768,3,998,10000,9.98,
random,768,4,985,10000,9.85,
random,768,5,891,10000,8.91,
random,768,6,1064,10000,10.639999999999999,
random,768,7,0,10000,0.0,
random,768,8,0,10000,0.0,
random,768,9,0,10000,0.0,
random,769,0,0,10000,0.0,
random,769,1,4976,10000,49.76,
random,769,2,971,10000,9.71,
random,769,3,1024,10000,10.24,
random,769,4,1062,10000,10.620000000000001,
random,769,5,935,10000,9.35,
random,769,6,1032,10000,10.32,
random,769,7,0,10000,0.0,
random,769,8,0,10000,0.0,
random,769,9,0,10000,0.0,
random,770,0,0,10000,0.0,
random,770,1,4925,10000,49.25,
random,770,2,972,10000,9.719999999999999,
random,770,3,1069,10000,10.69,
random,770,4,1002,10000,10.02,
random,770,5,1011,10000,10.11,
random,770,6,1021,10000,10.209999999999999,
random,770,7,0,10000,0.0,
random,770,8,0,10000,0.0,
random,770,9,0,10000,0.0,
random,771,0,0,10000,0.0,
random,771,1,4964,10000,49.64,
random,771,2,1053,10000,10.530000000000001,
random,771,3,961,10000,9.610000000000001,
random,771,4,1068,10000,10.68,
random,771,5,959,10000,9.59,
random,771,6,995,10000,9.950000000000001,
random,771,7,0,10000,0.0,
random,771,8,0,10000,0.0,
random,771,9,0,10000,0.0,
random,772,0,0,10000,0.0,
random,772,1,4930,10000,49.3,
random,772,2,997,10000,9.969999999999999,
random,772,3,1039,10000,10.39,
random,772,4,1020,10000,10.2,
random,772,5,971,10000,9.71,
random,772,6,1043,10000,10.43,
random,772,7,0,10000,0.0,
random,772,8,0,10000,0.0,
random,772,9,0,10000,0.0,
random,773,0,0,10000,0.0,
random,773,1,4904,10000,49.04,
random,773,2,1007,10000,10.07,
random,773,3,1006,10000,10.059999999999999,
random,773,4,1012,10000,10.12,
random,773,5,1044,10000,10.440000000000001,
random,773,6,1027,10000,10.27,
random,773,7,0,10000,0.0,
random,773,8,0,10000,0.0,
random,773,9,0,10000,0.0,
random,774,0,0,10000,0.0,
random,774,1,4974,10000,49.74,
random,774,2,1040,10000,10.4,
random,774,3,1024,10000,10.24,
random,774,4,959,10000,9.59,
random,774,5,989,10000,9.89,
random,774,6,1014,10000,10.14,
random,774,7,0,10000,0.0,
random,774,8,0,10000,0.0,
random,774,9,0,10000,0.0,
random,775,0,0,10000,0.0,
random,775,1,4951,10000,49.51,
random,775,2,1043,10000,10.43,
random,775,3,1076,10000,10.76,
random,775,4,948,10000,9.48,
random,775,5,997,10000,9.969999999999999,
random,775,6,985,10000,9.85,
random,775,7,0,10000,0.0,
random,775,8,0,10000,0.0,
random,775,9,0,10000,0.0,
random,776,0,0,10000,0.0,
random,776,1,5007,10000,50.07,
random,776,2,1021,10000,10.209999999999999,
random,776,3,1029,10000,10.290000000000001,
random,776,4,989,10000,9.89,
random,776,5,985,10000,9.85,
random,776,6,969,10000,9.69,
random,776,7,0,10000,0.0,
random,776,8,0,10000,0.0,
random,776,9,0,10000,0.0,
random,777,0,0,10000,0.0,
random,777,1,5017,10000,50.17,
random,777,2,1002,10000,10.02,
random,777,3,970,10000,9.700000000000001,
random,777,4,1057,10000,10.57,
random,777,5,960,10000,9.6,
random,777,6,994,10000,9.94,
random,777,7,0,10000,0.0,
random,777,8,0,10000,0.0,
random,777,9,0,10000,0.0,
random,778,0,0,10000,0.0,
random,778,1,5004,10000,50.03999999999999,
random,778,2,1016,10000,10.16,
random,778,3,1030,10000,10.299999999999999,
random,778,4,991,10000,9.91,
random,778,5,987,10000,9.87,
random,778,6,972,10000,9.719999999999999,
random,778,7,0,10000,0.0,
random,778,8,0,10000,0.0,
random,778,9,0,10000,0.0,
random,779,0,0,10000,0.0,
random,779,1,5043,10000,50.43,
random,779,2,955,10000,9.55,
random,779,3,976,10000,9.76,
random,779,4,1043,10000,10.43,
random,779,5,955,10000,9.55,
random,779,6,1028,10000,10.280000000000001,
random,779,7,0,10000,0.0,
random,779,8,0,10000,0.0,
random,779,9,0,10000,0.0,
random,780,0,0,10000,0.0,
random,780,1,5094,10000,50.94,
random,780,2,1011,10000,10.11,
random,780,3,936,10000,9.36,
random,780,4,953,10000,9.53,
random,780,5,953,10000,9.53,
random,780,6,1053,10000,10.530000000000001,
random,780,7,0,10000,0.0,
random,780,8,0,10000,0.0,
random,780,9,0,10000,0.0,
random,781,0,0,10000,0.0,
random,781,1,4994,10000,49.94,
random,781,2,976,10000,9.76,
random,781,3,1016,10000,10.16,
random,781,4,951,10000,9.51,
random,781,5,1019,10000,10.190000000000001,
random,781,6,1044,10000,10.440000000000001,
random,781,7,0,10000,0.0,
random,781,8,0,10000,0.0,
random,781,9,0,10000,0.0,
random,782,0,0,10000,0.0,
random,782,1,5049,10000,50.49,
random,782,2,984,10000,9.84,
random,782,3,974,10000,9.74,
random,782,4,978,10000,9.78,
random,782,5,970,10000,9.700000000000001,
random,782,6,1045,10000,10.45,
random,782,7,0,10000,0.0,
random,782,8,0,10000,0.0,
random,782,9,0,10000,0.0,
random,783,0,0,10000,0.0,
random,783,1,5068,10000,50.68,
random,783,2,1010,10000,10.100000000000001,
random,783,3,987,10000,9.87,
random,783,4,968,10000,9.68,
random,783,5,967,10000,9.67,
random,783,6,1000,10000,10.0,
random,783,7,0,10000,0.0,
random,783,8,0,10000,0.0,
random,783,9,0,10000,0.0,
random,784,0,0,10000,0.0,
random,784,1,5043,10000,50.43,
random,784,2,1037,10000,10.37,
random,784,3,977,10000,9.77,
random,784,4,999,10000,9.99,
random,784,5,997,10000,9.969999999999999,
random,784,6,947,10000,9.47,
random,784,7,0,10000,0.0,
random,784,8,0,10000,0.0,
random,784,9,0,10000,0.0,
random,785,0,0,10000,0.0,
random,785,1,5063,10000,50.629999999999995,
random,785,2,986,10000,9.86,
random,785,3,973,10000,9.73,
random,785,4,950,10000,9.5,
random,785,5,1004,10000,10.040000000000001,
random,785,6,1024,10000,10.24,
random,785,7,0,10000,0.0,
random,785,8,0,10000,0.0,
random,785,9,0,10000,0.0,
random,786,0,0,10000,0.0,
random,786,1,4932,10000,49.32,
random,786,2,1020,10000,10.2,
random,786,3,1049,10000,10.489999999999998,
random,786,4,985,10000,9.85,
random,786,5,1033,10000,10.33,
random,786,6,981,10000,9.81,
random,786,7,0,10000,0.0,
random,786,8,0,10000,0.0,
random,786,9,0,10000,0.0,
random,787,0,0,10000,0.0,
random,787,1,5042,10000,50.42,
random,787,2,987,10000,9.87,
random,787,3,976,10000,9.76,
random,787,4,975,10000,9.75,
random,787,5,1002,10000,10.02,
random,787,6,1018,10000,10.18,
random,787,7,0,10000,0.0,
random,787,8,0,10000,0.0,
random,787,9,0,10000,0.0,
random,788,0,0,10000,0.0,
random,788,1,5041,10000,50.41,
random,788,2,978,10000,9.78,
random,788,3,992,10000,9.92,
random,788,4,1030,10000,10.299999999999999,
random,788,5,987,10000,9.87,
random,788,6,972,10000,9.719999999999999,
random,788,7,0,10000,0.0,
random,788,8,0,10000,0.0,
random,788,9,0,10000,0.0,
random,789,0,0,10000,0.0,
random,789,1,5000,10000,50.0,
random,789,2,995,10000,9.950000000000001,
random,789,3,1013,10000,10.13,
random,789,4,992,10000,9.92,
random,789,5,988,10000,9.879999999999999,
random,789,6,1012,10000,10.12,
random,789,7,0,10000,0.0,
random,789,8,0,10000,0.0,
random,789,9,0,10000,0.0,
random,790,0,0,10000,0.0,
random,790,1,5053,10000,50.529999999999994,
random,790,2,996,10000,9.959999999999999,
random,790,3,1024,10000,10.24,
random,790,4,972,10000,9.719999999999999,
random,790,5,949,10000,9.49,
random,790,6,1006,10000,10.059999999999999,
random,790,7,0,10000,0.0,
random,790,8,0,10000,0.0,
random,790,9,0,10000,0.0,
random,791,0,0,10000,0.0,
random,791,1,5029,10000,50.29,
random,791,2,1015,10000,10.15,
random,791,3,980,10000,9.8,
random,791,4,1013,10000,10.13,
random,791,5,984,10000,9.84,
random,791,6,979,10000,9.790000000000001,
random,791,7,0,10000,0.0,
random,791,8,0,10000,0.0,
random,791,9,0,10000,0.0,
random,792,0,0,10000,0.0,
random,792,1,5073,10000,50.73,
random,792,2,967,10000,9.67,
random,792,3,982,10000,9.82,
random,792,4,1002,10000,10.02,
random,792,5,1003,10000,10.03,
random,792,6,973,10000,9.73,
random,792,7,0,10000,0.0,
random,792,8,0,10000,0.0,
random,792,9,0,10000,0.0,
random,793,0,0,10000,0.0,
random,793,1,4996,10000,49.96,
random,793,2,1006,10000,10.059999999999999,
random,793,3,985,10000,9.85,
random,793,4,1039,10000,10.39,
random,793,5,964,10000,9.64,
random,793,6,1010,10000,10.100000000000001,
random,793,7,0,10000,0.0,
random,793,8,0,10000,0.0,
random,793,9,0,10000,0.0,
random,794,0,0,10000,0.0,
random,794,1,5011,10000,50.11,
random,794,2,1053,10000,10.530000000000001,
random,794,3,951,10000,9.51,
random,794,4,960,10000,9.6,
random,794,5,1042,10000,10.42,
random,794,6,983,10000,9.83,
random,794,7,0,10000,0.0,
random,794,8,0,10000,0.0,
random,794,9,0,10000,0.0,
random,795,0,0,10000,0.0,
random,795,1,5075,10000,50.74999999999999,
random,795,2,980,10000,9.8,
random,795,3,1012,10000,10.12,
random,795,4,943,10000,9.43,
random,795,5,987,10000,9.87,
random,795,6,1003,10000,10.03,
random,795,7,0,10000,0.0,
random,795,8,0,10000,0.0,
random,795,9,0,10000,0.0,
random,796,0,0,10000,0.0,
random,796,1,5000,10000,50.0,
random,796,2,976,10000,9.76,
random,796,3,1002,10000,10.02,
random,796,4,992,10000,9.92,
random,796,5,1007,10000,10.07,
random,796,6,1023,10000,10.23,
random,796,7,0,10000,0.0,
random,796,8,0,10000,0.0,
random,796,9,0,10000,0.0,
random,797,0,0,10000,0.0,
random,797,1,5011,10000,50.11,
random,797,2,1032,10000,10.32,
random,797,3,969,10000,9.69,
random,797,4,1006,10000,10.059999999999999,
random,797,5,1016,10000,10.16,
random,797,6,966,10000,9.66,
random,797,7,0,10000,0.0,
random,797,8,0,10000,0.0,
random,797,9,0,10000,0.0,
random,798,0,0,10000,0.0,
random,798,1,4912,10000,49.120000000000005,
random,798,2,1038,10000,10.38,
random,798,3,1037,10000,10.37,
random,798,4,941,10000,9.41,
random,798,5,1014,10000,10.14,
random,798,6,1058,10000,10.58,
random,798,7,0,10000,0.0,
random,798,8,0,10000,0.0,
random,798,9,0,10000,0.0,
random,799,0,0,10000,0.0,
random,799,1,4874,10000,48.74,
random,799,2,1018,10000,10.18,
random,799,3,1035,10000,10.35,
random,799,4,1007,10000,10.07,
random,799,5,1054,10000,10.54,
random,799,6,1012,10000,10.12,
random,799,7,0,10000,0.0,
random,799,8,0,10000,0.0,
random,799,9,0,10000,0.0,
random,800,0,0,10000,0.0,
random,800,1,4971,10000,49.71,
random,800,2,1013,10000,10.13,
random,800,3,978,10000,9.78,
random,800,4,995,10000,9.950000000000001,
random,800,5,1028,10000,10.280000000000001,
random,800,6,1015,10000,10.15,
random,800,7,0,10000,0.0,
random,800,8,0,10000,0.0,
random,800,9,0,10000,0.0,
random,801,0,0,10000,0.0,
random,801,1,5007,10000,50.07,
random,801,2,1013,10000,10.13,
random,801,3,1035,10000,10.35,
random,801,4,977,10000,9.77,
random,801,5,1005,10000,10.05,
random,801,6,963,10000,9.629999999999999,
random,801,7,0,10000,0.0,
random,801,8,0,10000,0.0,
random,801,9,0,10000,0.0,
random,802,0,0,10000,0.0,
random,802,1,4958,10000,49.58,
random,802,2,1052,10000,10.52,
random,802,3,962,10000,9.62,
random,802,4,991,10000,9.91,
random,802,5,1042,10000,10.42,
random,802,6,995,10000,9.950000000000001,
random,802,7,0,10000,0.0,
random,802,8,0,10000,0.0,
random,802,9,0,10000,0.0,
random,803,0,0,10000,0.0,
random,803,1,4985,10000,49.85,
random,803,2,976,10000,9.76,
random,803,3,997,10000,9.969999999999999,
random,803,4,965,10000,9.65,
random,803,5,1043,10000,10.43,
random,803,6,1034,10000,10.34,
random,803,7,0,10000,0.0,
random,803,8,0,10000,0.0,
random,803,9,0,10000,0.0,
random,804,0,0,10000,0.0,
random,804,1,4966,10000,49.66,
random,804,2,994,10000,9.94,
random,804,3,1061,10000,10.61,
random,804,4,963,10000,9.629999999999999,
random,804,5,1019,10000,10.190000000000001,
random,804,6,997,10000,9.969999999999999,
random,804,7,0,10000,0.0,
random,804,8,0,10000,0.0,
random,804,9,0,10000,0.0,
random,805,0,0,10000,0.0,
random,805,1,4930,10000,49.3,
random,805,2,1003,10000,10.03,
random,805,3,973,10000,9.73,
random,805,4,1028,10000,10.280000000000001,
random,805,5,1072,10000,10.72,
random,805,6,994,10000,9.94,
random,805,7,0,10000,0.0,
random,805,8,0,10000,0.0,
random,805,9,0,10000,0.0,
random,806,0,0,10000,0.0,
random,806,1,4881,10000,48.809999999999995,
random,806,2,966,10000,9.66,
random,806,3,998,10000,9.98,
random,806,4,1014,10000,10.14,
random,806,5,1062,10000,10.620000000000001,
random,806,6,1079,10000,10.79,
random,806,7,0,10000,0.0,
random,806,8,0,10000,0.0,
random,806,9,0,10000,0.0,
random,807,0,0,10000,0.0,
random,807,1,5023,10000,50.23,
random,807,2,1012,10000,10.12,
random,807,3,984,10000,9.84,
random,807,4,1006,10000,10.059999999999999,
random,807,5,1004,10000,10.040000000000001,
random,807,6,971,10000,9.71,
random,807,7,0,10000,0.0,
random,807,8,0,10000,0.0,
random,807,9,0,10000,0.0,
random,808,0,0,10000,0.0,
random,808,1,4952,10000,49.519999999999996,
random,808,2,1061,10000,10.61,
random,808,3,997,10000,9.969999999999999,
random,808,4,1009,10000,10.09,
random,808,5,998,10000,9.98,
random,808,6,983,10000,9.83,
random,808,7,0,10000,0.0,
random,808,8,0,10000,0.0,
random,808,9,0,10000,0.0,
random,809,0,0,10000,0.0,
random,809,1,5047,10000,50.470000000000006,
random,809,2,961,10000,9.610000000000001,
random,809,3,1007,10000,10.07,
random,809,4,1026,10000,10.26,
random,809,5,1020,10000,10.2,
random,809,6,939,10000,9.39,
random,809,7,0,10000,0.0,
random,809,8,0,10000,0.0,
random,809,9,0,10000,0.0,
random,810,0,0,10000,0.0,
random,810,1,4983,10000,49.830000000000005,
random,810,2,1029,10000,10.290000000000001,
random,810,3,1007,10000,10.07,
random,810,4,1013,10000,10.13,
random,810,5,979,10000,9.790000000000001,
random,810,6,989,10000,9.89,
random,810,7,0,10000,0.0,
random,810,8,0,10000,0.0,
random,810,9,0,10000,0.0,
random,811,0,0,10000,0.0,
random,811,1,4984,10000,49.84,
random,811,2,1030,10000,10.299999999999999,
random,811,3,1030,10000,10.299999999999999,
random,811,4,988,10000,9.879999999999999,
random,811,5,960,10000,9.6,
random,811,6,1008,10000,10.08,
random,811,7,0,10000,0.0,
random,811,8,0,10000,0.0,
random,811,9,0,10000,0.0,
random,812,0,0,10000,0.0,
random,812,1,4965,10000,49.65,
random,812,2,1034,10000,10.34,
random,812,3,983,10000,9.83,
random,812,4,938,10000,9.379999999999999,
random,812,5,1039,10000,10.39,
random,812,6,1041,10000,10.41,
random,812,7,0,10000,0.0,
random,812,8,0,10000,0.0,
random,812,9,0,10000,0.0,
random,813,0,0,10000,0.0,
random,813,1,5078,10000,50.78,
random,813,2,1000,10000,10.0,
random,813,3,963,10000,9.629999999999999,
random,813,4,912,10000,9.120000000000001,
random,813,5,1048,10000,10.48,
random,813,6,999,10000,9.99,
random,813,7,0,10000,0.0,
random,813,8,0,10000,0.0,
random,813,9,0,10000,0.0,
random,814,0,0,10000,0.0,
random,814,1,4946,10000,49.46,
random,814,2,1081,10000,10.81,
random,814,3,975,10000,9.75,
random,814,4,1053,10000,10.530000000000001,
random,814,5,994,10000,9.94,
random,814,6,951,10000,9.51,
random,814,7,0,10000,0.0,
random,814,8,0,10000,0.0,
random,814,9,0,10000,0.0,
random,815,0,0,10000,0.0,
random,815,1,5013,10000,50.129999999999995,
random,815,2,1015,10000,10.15,
random,815,3,982,10000,9.82,
random,815,4,1015,10000,10.15,
random,815,5,996,10000,9.959999999999999,
random,815,6,979,10000,9.790000000000001,
random,815,7,0,10000,0.0,
random,815,8,0,10000,0.0,
random,815,9,0,10000,0.0,
random,816,0,0,10000,0.0,
random,816,1,5013,10000,50.129999999999995,
random,816,2,980,10000,9.8,
random,816,3,977,10000,9.77,
random,816,4,991,10000,9.91,
random,816,5,1027,10000,10.27,
random,816,6,1012,10000,10.12,
random,816,7,0,10000,0.0,
random,816,8,0,10000,0.0,
random,816,9,0,10000,0.0,
random,817,0,0,10000,0.0,
random,817,1,4940,10000,49.4,
random,817,2,1019,10000,10.190000000000001,
random,817,3,1023,10000,10.23,
random,817,4,1023,10000,10.23,
random,817,5,975,10000,9.75,
