Types,Looptime,number,numberOfappearance,invokeperloop,percentage,
uniform,1697,4,995,10000,9.950000000000001,
uniform,1697,5,1030,10000,10.299999999999999,
uniform,1697,6,1044,10000,10.440000000000001,
uniform,1697,7,0,10000,0.0,
uniform,1697,8,0,10000,0.0,
uniform,1697,9,0,10000,0.0,
uniform,1698,0,0,10000,0.0,
uniform,1698,1,4924,10000,49.24,
uniform,1698,2,1031,10000,10.31,
uniform,1698,3,1064,10000,10.639999999999999,
uniform,1698,4,960,10000,9.6,
uniform,1698,5,1002,10000,10.02,
uniform,1698,6,1019,10000,10.190000000000001,
uniform,1698,7,0,10000,0.0,
uniform,1698,8,0,10000,0.0,
uniform,1698,9,0,10000,0.0,
uniform,1699,0,0,10000,0.0,
uniform,1699,1,5050,10000,50.5,
uniform,1699,2,958,10000,9.58,
uniform,1699,3,1010,10000,10.100000000000001,
uniform,1699,4,989,10000,9.89,
uniform,1699,5,978,10000,9.78,
uniform,1699,6,1015,10000,10.15,
uniform,1699,7,0,10000,0.0,
uniform,1699,8,0,10000,0.0,
uniform,1699,9,0,10000,0.0,
uniform,1700,0,0,10000,0.0,
uniform,1700,1,4960,10000,49.6,
uniform,1700,2,1007,10000,10.07,
uniform,1700,3,1006,10000,10.059999999999999,
uniform,1700,4,1011,10000,10.11,
uniform,1700,5,1014,10000,10.14,
uniform,1700,6,1002,10000,10.02,
uniform,1700,7,0,10000,0.0,
uniform,1700,8,0,10000,0.0,
uniform,1700,9,0,10000,0.0,
uniform,1701,0,0,10000,0.0,
uniform,1701,1,5025,10000,50.24999999999999,
uniform,1701,2,1001,10000,10.01,
uniform,1701,3,1037,10000,10.37,
uniform,1701,4,973,10000,9.73,
uniform,1701,5,945,10000,9.45,
uniform,1701,6,1019,10000,10.190000000000001,
uniform,1701,7,0,10000,0.0,
uniform,1701,8,0,10000,0.0,
uniform,1701,9,0,10000,0.0,
uniform,1702,0,0,10000,0.0,
uniform,1702,1,4975,10000,49.75,
uniform,1702,2,1025,10000,10.25,
uniform,1702,3,982,10000,9.82,
uniform,1702,4,996,10000,9.959999999999999,
uniform,1702,5,949,10000,9.49,
uniform,1702,6,1073,10000,10.73,
uniform,1702,7,0,10000,0.0,
uniform,1702,8,0,10000,0.0,
uniform,1702,9,0,10000,0.0,
uniform,1703,0,0,10000,0.0,
uniform,1703,1,5047,10000,50.470000000000006,
uniform,1703,2,991,10000,9.91,
uniform,1703,3,981,10000,9.81,
uniform,1703,4,1012,10000,10.12,
uniform,1703,5,990,10000,9.9,
uniform,1703,6,979,10000,9.790000000000001,
uniform,1703,7,0,10000,0.0,
uniform,1703,8,0,10000,0.0,
uniform,1703,9,0,10000,0.0,
uniform,1704,0,0,10000,0.0,
uniform,1704,1,4981,10000,49.81,
uniform,1704,2,947,10000,9.47,
uniform,1704,3,988,10000,9.879999999999999,
uniform,1704,4,997,10000,9.969999999999999,
uniform,1704,5,1095,10000,10.95,
uniform,1704,6,992,10000,9.92,
uniform,1704,7,0,10000,0.0,
uniform,1704,8,0,10000,0.0,
uniform,1704,9,0,10000,0.0,
uniform,1705,0,0,10000,0.0,
uniform,1705,1,4947,10000,49.47,
uniform,1705,2,996,10000,9.959999999999999,
uniform,1705,3,963,10000,9.629999999999999,
uniform,1705,4,1025,10000,10.25,
uniform,1705,5,1018,10000,10.18,
uniform,1705,6,1051,10000,10.51,
uniform,1705,7,0,10000,0.0,
uniform,1705,8,0,10000,0.0,
uniform,1705,9,0,10000,0.0,
uniform,1706,0,0,10000,0.0,
uniform,1706,1,5016,10000,50.160000000000004,
uniform,1706,2,989,10000,9.89,
uniform,1706,3,971,10000,9.71,
uniform,1706,4,1045,10000,10.45,
uniform,1706,5,963,10000,9.629999999999999,
uniform,1706,6,1016,10000,10.16,
uniform,1706,7,0,10000,0.0,
uniform,1706,8,0,10000,0.0,
uniform,1706,9,0,10000,0.0,
uniform,1707,0,0,10000,0.0,
uniform,1707,1,5062,10000,50.62,
uniform,1707,2,979,10000,9.790000000000001,
uniform,1707,3,986,10000,9.86,
uniform,1707,4,1000,10000,10.0,
uniform,1707,5,970,10000,9.700000000000001,
uniform,1707,6,1003,10000,10.03,
uniform,1707,7,0,10000,0.0,
uniform,1707,8,0,10000,0.0,
uniform,1707,9,0,10000,0.0,
uniform,1708,0,0,10000,0.0,
uniform,1708,1,5069,10000,50.690000000000005,
uniform,1708,2,981,10000,9.81,
uniform,1708,3,993,10000,9.93,
uniform,1708,4,1009,10000,10.09,
uniform,1708,5,972,10000,9.719999999999999,
uniform,1708,6,976,10000,9.76,
uniform,1708,7,0,10000,0.0,
uniform,1708,8,0,10000,0.0,
uniform,1708,9,0,10000,0.0,
uniform,1709,0,0,10000,0.0,
uniform,1709,1,5063,10000,50.629999999999995,
uniform,1709,2,1017,10000,10.17,
uniform,1709,3,990,10000,9.9,
uniform,1709,4,932,10000,9.32,
uniform,1709,5,1006,10000,10.059999999999999,
uniform,1709,6,992,10000,9.92,
uniform,1709,7,0,10000,0.0,
uniform,1709,8,0,10000,0.0,
uniform,1709,9,0,10000,0.0,
uniform,1710,0,0,10000,0.0,
uniform,1710,1,4952,10000,49.519999999999996,
uniform,1710,2,1012,10000,10.12,
uniform,1710,3,995,10000,9.950000000000001,
uniform,1710,4,1022,10000,10.22,
uniform,1710,5,1015,10000,10.15,
uniform,1710,6,1004,10000,10.040000000000001,
uniform,1710,7,0,10000,0.0,
uniform,1710,8,0,10000,0.0,
uniform,1710,9,0,10000,0.0,
uniform,1711,0,0,10000,0.0,
uniform,1711,1,4919,10000,49.19,
uniform,1711,2,1007,10000,10.07,
uniform,1711,3,1026,10000,10.26,
uniform,1711,4,1062,10000,10.620000000000001,
uniform,1711,5,1005,10000,10.05,
uniform,1711,6,981,10000,9.81,
uniform,1711,7,0,10000,0.0,
uniform,1711,8,0,10000,0.0,
uniform,1711,9,0,10000,0.0,
uniform,1712,0,0,10000,0.0,
uniform,1712,1,4985,10000,49.85,
uniform,1712,2,954,10000,9.54,
uniform,1712,3,992,10000,9.92,
uniform,1712,4,1019,10000,10.190000000000001,
uniform,1712,5,1052,10000,10.52,
uniform,1712,6,998,10000,9.98,
uniform,1712,7,0,10000,0.0,
uniform,1712,8,0,10000,0.0,
uniform,1712,9,0,10000,0.0,
uniform,1713,0,0,10000,0.0,
uniform,1713,1,5038,10000,50.38,
uniform,1713,2,1009,10000,10.09,
uniform,1713,3,959,10000,9.59,
uniform,1713,4,1001,10000,10.01,
uniform,1713,5,1038,10000,10.38,
uniform,1713,6,955,10000,9.55,
uniform,1713,7,0,10000,0.0,
uniform,1713,8,0,10000,0.0,
uniform,1713,9,0,10000,0.0,
uniform,1714,0,0,10000,0.0,
uniform,1714,1,5059,10000,50.59,
uniform,1714,2,1016,10000,10.16,
uniform,1714,3,969,10000,9.69,
uniform,1714,4,977,10000,9.77,
uniform,1714,5,1006,10000,10.059999999999999,
uniform,1714,6,973,10000,9.73,
uniform,1714,7,0,10000,0.0,
uniform,1714,8,0,10000,0.0,
uniform,1714,9,0,10000,0.0,
uniform,1715,0,0,10000,0.0,
uniform,1715,1,4925,10000,49.25,
uniform,1715,2,997,10000,9.969999999999999,
uniform,1715,3,1053,10000,10.530000000000001,
uniform,1715,4,1035,10000,10.35,
uniform,1715,5,1020,10000,10.2,
uniform,1715,6,970,10000,9.700000000000001,
uniform,1715,7,0,10000,0.0,
uniform,1715,8,0,10000,0.0,
uniform,1715,9,0,10000,0.0,
uniform,1716,0,0,10000,0.0,
uniform,1716,1,4943,10000,49.43,
uniform,1716,2,1017,10000,10.17,
uniform,1716,3,1018,10000,10.18,
uniform,1716,4,1045,10000,10.45,
uniform,1716,5,992,10000,9.92,
uniform,1716,6,985,10000,9.85,
uniform,1716,7,0,10000,0.0,
uniform,1716,8,0,10000,0.0,
uniform,1716,9,0,10000,0.0,
uniform,1717,0,0,10000,0.0,
uniform,1717,1,4952,10000,49.519999999999996,
uniform,1717,2,1002,10000,10.02,
uniform,1717,3,1004,10000,10.040000000000001,
uniform,1717,4,976,10000,9.76,
uniform,1717,5,1022,10000,10.22,
uniform,1717,6,1044,10000,10.440000000000001,
uniform,1717,7,0,10000,0.0,
uniform,1717,8,0,10000,0.0,
uniform,1717,9,0,10000,0.0,
uniform,1718,0,0,10000,0.0,
uniform,1718,1,5077,10000,50.77,
uniform,1718,2,972,10000,9.719999999999999,
uniform,1718,3,982,10000,9.82,
uniform,1718,4,977,10000,9.77,
uniform,1718,5,1048,10000,10.48,
uniform,1718,6,944,10000,9.44,
uniform,1718,7,0,10000,0.0,
uniform,1718,8,0,10000,0.0,
uniform,1718,9,0,10000,0.0,
uniform,1719,0,0,10000,0.0,
uniform,1719,1,5021,10000,50.21,
uniform,1719,2,992,10000,9.92,
uniform,1719,3,1006,10000,10.059999999999999,
uniform,1719,4,946,10000,9.46,
uniform,1719,5,1003,10000,10.03,
uniform,1719,6,1032,10000,10.32,
uniform,1719,7,0,10000,0.0,
uniform,1719,8,0,10000,0.0,
uniform,1719,9,0,10000,0.0,
uniform,1720,0,0,10000,0.0,
uniform,1720,1,4924,10000,49.24,
uniform,1720,2,1055,10000,10.549999999999999,
uniform,1720,3,992,10000,9.92,
uniform,1720,4,1062,10000,10.620000000000001,
uniform,1720,5,1001,10000,10.01,
uniform,1720,6,966,10000,9.66,
uniform,1720,7,0,10000,0.0,
uniform,1720,8,0,10000,0.0,
uniform,1720,9,0,10000,0.0,
uniform,1721,0,0,10000,0.0,
uniform,1721,1,5006,10000,50.06,
uniform,1721,2,1029,10000,10.290000000000001,
uniform,1721,3,1010,10000,10.100000000000001,
uniform,1721,4,966,10000,9.66,
uniform,1721,5,1032,10000,10.32,
uniform,1721,6,957,10000,9.569999999999999,
uniform,1721,7,0,10000,0.0,
uniform,1721,8,0,10000,0.0,
uniform,1721,9,0,10000,0.0,
uniform,1722,0,0,10000,0.0,
uniform,1722,1,5055,10000,50.55,
uniform,1722,2,1018,10000,10.18,
uniform,1722,3,985,10000,9.85,
uniform,1722,4,957,10000,9.569999999999999,
uniform,1722,5,977,10000,9.77,
uniform,1722,6,1008,10000,10.08,
uniform,1722,7,0,10000,0.0,
uniform,1722,8,0,10000,0.0,
uniform,1722,9,0,10000,0.0,
uniform,1723,0,0,10000,0.0,
uniform,1723,1,4915,10000,49.15,
uniform,1723,2,1009,10000,10.09,
uniform,1723,3,1013,10000,10.13,
uniform,1723,4,1018,10000,10.18,
uniform,1723,5,1061,10000,10.61,
uniform,1723,6,984,10000,9.84,
uniform,1723,7,0,10000,0.0,
uniform,1723,8,0,10000,0.0,
uniform,1723,9,0,10000,0.0,
uniform,1724,0,0,10000,0.0,
uniform,1724,1,4979,10000,49.79,
uniform,1724,2,1011,10000,10.11,
uniform,1724,3,976,10000,9.76,
uniform,1724,4,985,10000,9.85,
uniform,1724,5,1062,10000,10.620000000000001,
uniform,1724,6,987,10000,9.87,
uniform,1724,7,0,10000,0.0,
uniform,1724,8,0,10000,0.0,
uniform,1724,9,0,10000,0.0,
uniform,1725,0,0,10000,0.0,
uniform,1725,1,5050,10000,50.5,
uniform,1725,2,986,10000,9.86,
uniform,1725,3,943,10000,9.43,
uniform,1725,4,957,10000,9.569999999999999,
uniform,1725,5,1065,10000,10.65,
uniform,1725,6,999,10000,9.99,
uniform,1725,7,0,10000,0.0,
uniform,1725,8,0,10000,0.0,
uniform,1725,9,0,10000,0.0,
uniform,1726,0,0,10000,0.0,
uniform,1726,1,4947,10000,49.47,
uniform,1726,2,994,10000,9.94,
uniform,1726,3,976,10000,9.76,
uniform,1726,4,1084,10000,10.84,
uniform,1726,5,1025,10000,10.25,
uniform,1726,6,974,10000,9.74,
uniform,1726,7,0,10000,0.0,
uniform,1726,8,0,10000,0.0,
uniform,1726,9,0,10000,0.0,
uniform,1727,0,0,10000,0.0,
uniform,1727,1,4919,10000,49.19,
uniform,1727,2,1019,10000,10.190000000000001,
uniform,1727,3,1038,10000,10.38,
uniform,1727,4,985,10000,9.85,
uniform,1727,5,1030,10000,10.299999999999999,
uniform,1727,6,1009,10000,10.09,
uniform,1727,7,0,10000,0.0,
uniform,1727,8,0,10000,0.0,
uniform,1727,9,0,10000,0.0,
uniform,1728,0,0,10000,0.0,
uniform,1728,1,4968,10000,49.68,
uniform,1728,2,963,10000,9.629999999999999,
uniform,1728,3,1009,10000,10.09,
uniform,1728,4,1023,10000,10.23,
uniform,1728,5,1032,10000,10.32,
uniform,1728,6,1005,10000,10.05,
uniform,1728,7,0,10000,0.0,
uniform,1728,8,0,10000,0.0,
uniform,1728,9,0,10000,0.0,
uniform,1729,0,0,10000,0.0,
uniform,1729,1,4986,10000,49.86,
uniform,1729,2,1013,10000,10.13,
uniform,1729,3,1044,10000,10.440000000000001,
uniform,1729,4,1018,10000,10.18,
uniform,1729,5,971,10000,9.71,
uniform,1729,6,968,10000,9.68,
uniform,1729,7,0,10000,0.0,
uniform,1729,8,0,10000,0.0,
uniform,1729,9,0,10000,0.0,
uniform,1730,0,0,10000,0.0,
uniform,1730,1,4995,10000,49.95,
uniform,1730,2,1026,10000,10.26,
uniform,1730,3,1000,10000,10.0,
uniform,1730,4,1000,10000,10.0,
uniform,1730,5,992,10000,9.92,
uniform,1730,6,987,10000,9.87,
uniform,1730,7,0,10000,0.0,
uniform,1730,8,0,10000,0.0,
uniform,1730,9,0,10000,0.0,
uniform,1731,0,0,10000,0.0,
uniform,1731,1,4959,10000,49.59,
uniform,1731,2,982,10000,9.82,
uniform,1731,3,1009,10000,10.09,
uniform,1731,4,980,10000,9.8,
uniform,1731,5,1050,10000,10.5,
uniform,1731,6,1020,10000,10.2,
uniform,1731,7,0,10000,0.0,
uniform,1731,8,0,10000,0.0,
uniform,1731,9,0,10000,0.0,
uniform,1732,0,0,10000,0.0,
uniform,1732,1,4913,10000,49.13,
uniform,1732,2,1003,10000,10.03,
uniform,1732,3,1038,10000,10.38,
uniform,1732,4,1035,10000,10.35,
uniform,1732,5,1039,10000,10.39,
uniform,1732,6,972,10000,9.719999999999999,
uniform,1732,7,0,10000,0.0,
uniform,1732,8,0,10000,0.0,
uniform,1732,9,0,10000,0.0,
uniform,1733,0,0,10000,0.0,
uniform,1733,1,5030,10000,50.3,
uniform,1733,2,997,10000,9.969999999999999,
uniform,1733,3,985,10000,9.85,
uniform,1733,4,1010,10000,10.100000000000001,
uniform,1733,5,997,10000,9.969999999999999,
uniform,1733,6,981,10000,9.81,
uniform,1733,7,0,10000,0.0,
uniform,1733,8,0,10000,0.0,
uniform,1733,9,0,10000,0.0,
uniform,1734,0,0,10000,0.0,
uniform,1734,1,5014,10000,50.13999999999999,
uniform,1734,2,986,10000,9.86,
uniform,1734,3,916,10000,9.16,
uniform,1734,4,1043,10000,10.43,
uniform,1734,5,1032,10000,10.32,
uniform,1734,6,1009,10000,10.09,
uniform,1734,7,0,10000,0.0,
uniform,1734,8,0,10000,0.0,
uniform,1734,9,0,10000,0.0,
uniform,1735,0,0,10000,0.0,
uniform,1735,1,5034,10000,50.339999999999996,
uniform,1735,2,991,10000,9.91,
uniform,1735,3,1022,10000,10.22,
uniform,1735,4,962,10000,9.62,
uniform,1735,5,1002,10000,10.02,
uniform,1735,6,989,10000,9.89,
uniform,1735,7,0,10000,0.0,
uniform,1735,8,0,10000,0.0,
uniform,1735,9,0,10000,0.0,
uniform,1736,0,0,10000,0.0,
uniform,1736,1,4877,10000,48.77,
uniform,1736,2,1050,10000,10.5,
uniform,1736,3,995,10000,9.950000000000001,
uniform,1736,4,1004,10000,10.040000000000001,
uniform,1736,5,1042,10000,10.42,
uniform,1736,6,1032,10000,10.32,
uniform,1736,7,0,10000,0.0,
uniform,1736,8,0,10000,0.0,
uniform,1736,9,0,10000,0.0,
uniform,1737,0,0,10000,0.0,
uniform,1737,1,5049,10000,50.49,
uniform,1737,2,944,10000,9.44,
uniform,1737,3,1020,10000,10.2,
uniform,1737,4,995,10000,9.950000000000001,
uniform,1737,5,1013,10000,10.13,
uniform,1737,6,979,10000,9.790000000000001,
uniform,1737,7,0,10000,0.0,
uniform,1737,8,0,10000,0.0,
uniform,1737,9,0,10000,0.0,
uniform,1738,0,0,10000,0.0,
uniform,1738,1,4949,10000,49.49,
uniform,1738,2,996,10000,9.959999999999999,
uniform,1738,3,925,10000,9.25,
uniform,1738,4,1056,10000,10.56,
uniform,1738,5,1056,10000,10.56,
uniform,1738,6,1018,10000,10.18,
uniform,1738,7,0,10000,0.0,
uniform,1738,8,0,10000,0.0,
uniform,1738,9,0,10000,0.0,
uniform,1739,0,0,10000,0.0,
uniform,1739,1,5074,10000,50.739999999999995,
uniform,1739,2,977,10000,9.77,
uniform,1739,3,1014,10000,10.14,
uniform,1739,4,975,10000,9.75,
uniform,1739,5,966,10000,9.66,
uniform,1739,6,994,10000,9.94,
uniform,1739,7,0,10000,0.0,
uniform,1739,8,0,10000,0.0,
uniform,1739,9,0,10000,0.0,
uniform,1740,0,0,10000,0.0,
uniform,1740,1,4918,10000,49.18,
uniform,1740,2,1012,10000,10.12,
uniform,1740,3,1022,10000,10.22,
uniform,1740,4,1032,10000,10.32,
uniform,1740,5,986,10000,9.86,
uniform,1740,6,1030,10000,10.299999999999999,
uniform,1740,7,0,10000,0.0,
uniform,1740,8,0,10000,0.0,
uniform,1740,9,0,10000,0.0,
uniform,1741,0,0,10000,0.0,
uniform,1741,1,5056,10000,50.56,
uniform,1741,2,984,10000,9.84,
uniform,1741,3,1002,10000,10.02,
uniform,1741,4,974,10000,9.74,
uniform,1741,5,967,10000,9.67,
uniform,1741,6,1017,10000,10.17,
uniform,1741,7,0,10000,0.0,
uniform,1741,8,0,10000,0.0,
uniform,1741,9,0,10000,0.0,
uniform,1742,0,0,10000,0.0,
uniform,1742,1,4913,10000,49.13,
uniform,1742,2,998,10000,9.98,
uniform,1742,3,1061,10000,10.61,
uniform,1742,4,1012,10000,10.12,
uniform,1742,5,1056,10000,10.56,
uniform,1742,6,960,10000,9.6,
uniform,1742,7,0,10000,0.0,
uniform,1742,8,0,10000,0.0,
uniform,1742,9,0,10000,0.0,
uniform,1743,0,0,10000,0.0,
uniform,1743,1,5068,10000,50.68,
uniform,1743,2,1023,10000,10.23,
uniform,1743,3,989,10000,9.89,
uniform,1743,4,979,10000,9.790000000000001,
uniform,1743,5,968,10000,9.68,
uniform,1743,6,973,10000,9.73,
uniform,1743,7,0,10000,0.0,
uniform,1743,8,0,10000,0.0,
uniform,1743,9,0,10000,0.0,
uniform,1744,0,0,10000,0.0,
uniform,1744,1,4987,10000,49.87,
uniform,1744,2,998,10000,9.98,
uniform,1744,3,1038,10000,10.38,
uniform,1744,4,970,10000,9.700000000000001,
uniform,1744,5,981,10000,9.81,
uniform,1744,6,1026,10000,10.26,
uniform,1744,7,0,10000,0.0,
uniform,1744,8,0,10000,0.0,
uniform,1744,9,0,10000,0.0,
uniform,1745,0,0,10000,0.0,
uniform,1745,1,4975,10000,49.75,
uniform,1745,2,973,10000,9.73,
uniform,1745,3,1039,10000,10.39,
uniform,1745,4,972,10000,9.719999999999999,
uniform,1745,5,1038,10000,10.38,
uniform,1745,6,1003,10000,10.03,
uniform,1745,7,0,10000,0.0,
uniform,1745,8,0,10000,0.0,
uniform,1745,9,0,10000,0.0,
uniform,1746,0,0,10000,0.0,
uniform,1746,1,4942,10000,49.419999999999995,
uniform,1746,2,1016,10000,10.16,
uniform,1746,3,1021,10000,10.209999999999999,
uniform,1746,4,1040,10000,10.4,
uniform,1746,5,977,10000,9.77,
uniform,1746,6,1004,10000,10.040000000000001,
uniform,1746,7,0,10000,0.0,
uniform,1746,8,0,10000,0.0,
uniform,1746,9,0,10000,0.0,
uniform,1747,0,0,10000,0.0,
uniform,1747,1,5020,10000,50.2,
uniform,1747,2,993,10000,9.93,
uniform,1747,3,1016,10000,10.16,
uniform,1747,4,987,10000,9.87,
uniform,1747,5,1004,10000,10.040000000000001,
uniform,1747,6,980,10000,9.8,
uniform,1747,7,0,10000,0.0,
uniform,1747,8,0,10000,0.0,
uniform,1747,9,0,10000,0.0,
uniform,1748,0,0,10000,0.0,
uniform,1748,1,5095,10000,50.949999999999996,
uniform,1748,2,965,10000,9.65,
uniform,1748,3,1050,10000,10.5,
uniform,1748,4,963,10000,9.629999999999999,
uniform,1748,5,947,10000,9.47,
uniform,1748,6,980,10000,9.8,
uniform,1748,7,0,10000,0.0,
uniform,1748,8,0,10000,0.0,
uniform,1748,9,0,10000,0.0,
uniform,1749,0,0,10000,0.0,
uniform,1749,1,5068,10000,50.68,
uniform,1749,2,985,10000,9.85,
uniform,1749,3,964,10000,9.64,
uniform,1749,4,990,10000,9.9,
uniform,1749,5,994,10000,9.94,
uniform,1749,6,999,10000,9.99,
uniform,1749,7,0,10000,0.0,
uniform,1749,8,0,10000,0.0,
uniform,1749,9,0,10000,0.0,
uniform,1750,0,0,10000,0.0,
uniform,1750,1,5072,10000,50.72,
uniform,1750,2,968,10000,9.68,
uniform,1750,3,982,10000,9.82,
uniform,1750,4,973,10000,9.73,
uniform,1750,5,1035,10000,10.35,
uniform,1750,6,970,10000,9.700000000000001,
uniform,1750,7,0,10000,0.0,
uniform,1750,8,0,10000,0.0,
uniform,1750,9,0,10000,0.0,
uniform,1751,0,0,10000,0.0,
uniform,1751,1,5026,10000,50.260000000000005,
uniform,1751,2,961,10000,9.610000000000001,
uniform,1751,3,1000,10000,10.0,
uniform,1751,4,1047,10000,10.47,
uniform,1751,5,1007,10000,10.07,
uniform,1751,6,959,10000,9.59,
uniform,1751,7,0,10000,0.0,
uniform,1751,8,0,10000,0.0,
uniform,1751,9,0,10000,0.0,
uniform,1752,0,0,10000,0.0,
uniform,1752,1,4973,10000,49.730000000000004,
uniform,1752,2,1009,10000,10.09,
uniform,1752,3,963,10000,9.629999999999999,
uniform,1752,4,1031,10000,10.31,
uniform,1752,5,1039,10000,10.39,
uniform,1752,6,985,10000,9.85,
uniform,1752,7,0,10000,0.0,
uniform,1752,8,0,10000,0.0,
uniform,1752,9,0,10000,0.0,
uniform,1753,0,0,10000,0.0,
uniform,1753,1,5092,10000,50.92,
uniform,1753,2,1015,10000,10.15,
uniform,1753,3,997,10000,9.969999999999999,
uniform,1753,4,959,10000,9.59,
uniform,1753,5,956,10000,9.56,
uniform,1753,6,981,10000,9.81,
uniform,1753,7,0,10000,0.0,
uniform,1753,8,0,10000,0.0,
uniform,1753,9,0,10000,0.0,
uniform,1754,0,0,10000,0.0,
uniform,1754,1,4967,10000,49.669999999999995,
uniform,1754,2,1049,10000,10.489999999999998,
uniform,1754,3,998,10000,9.98,
uniform,1754,4,976,10000,9.76,
uniform,1754,5,983,10000,9.83,
uniform,1754,6,1027,10000,10.27,
uniform,1754,7,0,10000,0.0,
uniform,1754,8,0,10000,0.0,
uniform,1754,9,0,10000,0.0,
uniform,1755,0,0,10000,0.0,
uniform,1755,1,4983,10000,49.830000000000005,
uniform,1755,2,990,10000,9.9,
uniform,1755,3,952,10000,9.520000000000001,
uniform,1755,4,1054,10000,10.54,
uniform,1755,5,1022,10000,10.22,
uniform,1755,6,999,10000,9.99,
uniform,1755,7,0,10000,0.0,
uniform,1755,8,0,10000,0.0,
uniform,1755,9,0,10000,0.0,
uniform,1756,0,0,10000,0.0,
uniform,1756,1,5042,10000,50.42,
uniform,1756,2,978,10000,9.78,
uniform,1756,3,994,10000,9.94,
uniform,1756,4,1009,10000,10.09,
uniform,1756,5,993,10000,9.93,
uniform,1756,6,984,10000,9.84,
uniform,1756,7,0,10000,0.0,
uniform,1756,8,0,10000,0.0,
uniform,1756,9,0,10000,0.0,
uniform,1757,0,0,10000,0.0,
uniform,1757,1,5015,10000,50.14999999999999,
uniform,1757,2,1018,10000,10.18,
uniform,1757,3,979,10000,9.790000000000001,
uniform,1757,4,1047,10000,10.47,
uniform,1757,5,989,10000,9.89,
uniform,1757,6,952,10000,9.520000000000001,
uniform,1757,7,0,10000,0.0,
uniform,1757,8,0,10000,0.0,
uniform,1757,9,0,10000,0.0,
uniform,1758,0,0,10000,0.0,
uniform,1758,1,5032,10000,50.32,
uniform,1758,2,1023,10000,10.23,
uniform,1758,3,979,10000,9.790000000000001,
uniform,1758,4,1003,10000,10.03,
uniform,1758,5,968,10000,9.68,
uniform,1758,6,995,10000,9.950000000000001,
uniform,1758,7,0,10000,0.0,
uniform,1758,8,0,10000,0.0,
uniform,1758,9,0,10000,0.0,
uniform,1759,0,0,10000,0.0,
uniform,1759,1,5028,10000,50.28,
uniform,1759,2,1026,10000,10.26,
uniform,1759,3,995,10000,9.950000000000001,
uniform,1759,4,990,10000,9.9,
uniform,1759,5,1005,10000,10.05,
uniform,1759,6,956,10000,9.56,
uniform,1759,7,0,10000,0.0,
uniform,1759,8,0,10000,0.0,
uniform,1759,9,0,10000,0.0,
uniform,1760,0,0,10000,0.0,
uniform,1760,1,5043,10000,50.43,
uniform,1760,2,993,10000,9.93,
uniform,1760,3,949,10000,9.49,
uniform,1760,4,1016,10000,10.16,
uniform,1760,5,987,10000,9.87,
uniform,1760,6,1012,10000,10.12,
uniform,1760,7,0,10000,0.0,
uniform,1760,8,0,10000,0.0,
uniform,1760,9,0,10000,0.0,
uniform,1761,0,0,10000,0.0,
uniform,1761,1,5016,10000,50.160000000000004,
uniform,1761,2,963,10000,9.629999999999999,
uniform,1761,3,1038,10000,10.38,
uniform,1761,4,994,10000,9.94,
uniform,1761,5,1034,10000,10.34,
uniform,1761,6,955,10000,9.55,
uniform,1761,7,0,10000,0.0,
uniform,1761,8,0,10000,0.0,
uniform,1761,9,0,10000,0.0,
uniform,1762,0,0,10000,0.0,
uniform,1762,1,5027,10000,50.27,
uniform,1762,2,1007,10000,10.07,
uniform,1762,3,1006,10000,10.059999999999999,
uniform,1762,4,1002,10000,10.02,
uniform,1762,5,966,10000,9.66,
uniform,1762,6,992,10000,9.92,
uniform,1762,7,0,10000,0.0,
uniform,1762,8,0,10000,0.0,
uniform,1762,9,0,10000,0.0,
uniform,1763,0,0,10000,0.0,
uniform,1763,1,5049,10000,50.49,
uniform,1763,2,995,10000,9.950000000000001,
uniform,1763,3,970,10000,9.700000000000001,
uniform,1763,4,991,10000,9.91,
uniform,1763,5,1005,10000,10.05,
uniform,1763,6,990,10000,9.9,
uniform,1763,7,0,10000,0.0,
uniform,1763,8,0,10000,0.0,
uniform,1763,9,0,10000,0.0,
uniform,1764,0,0,10000,0.0,
uniform,1764,1,4983,10000,49.830000000000005,
uniform,1764,2,968,10000,9.68,
uniform,1764,3,1063,10000,10.63,
uniform,1764,4,1038,10000,10.38,
uniform,1764,5,979,10000,9.790000000000001,
uniform,1764,6,969,10000,9.69,
uniform,1764,7,0,10000,0.0,
uniform,1764,8,0,10000,0.0,
uniform,1764,9,0,10000,0.0,
uniform,1765,0,0,10000,0.0,
uniform,1765,1,5015,10000,50.14999999999999,
uniform,1765,2,1001,10000,10.01,
uniform,1765,3,996,10000,9.959999999999999,
uniform,1765,4,1012,10000,10.12,
uniform,1765,5,1002,10000,10.02,
uniform,1765,6,974,10000,9.74,
uniform,1765,7,0,10000,0.0,
uniform,1765,8,0,10000,0.0,
uniform,1765,9,0,10000,0.0,
uniform,1766,0,0,10000,0.0,
uniform,1766,1,5015,10000,50.14999999999999,
uniform,1766,2,977,10000,9.77,
uniform,1766,3,1009,10000,10.09,
uniform,1766,4,978,10000,9.78,
uniform,1766,5,965,10000,9.65,
